 12490, 11492,  4628,   4920 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12325, 11330,  4645,   4933 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12460, 11479,  4634,   4922 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12457, 11471,  4635,   4921 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12509, 11495,  4630,   4918 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12520, 11540,  4627,   4916 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12550, 11563,  4627,   4915 ,30.00 ,42.00 ,LB-R--01PAD-9-2 ,16 ,34
 12500, 11515,  4632,   4918 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12511, 11531,  4627,   4915 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12520, 11536,  4628,   4915 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12562, 11582,  4624,   4910 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12545, 11563,  4626,   4910 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12606, 11630,  4616,   4902 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12580, 11597,  4620,   4905 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12584, 11605,  4622,   4906 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12555, 11581,  4627,   4907 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12531, 11540,  4630,   4913 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12585, 11569,  4624,   4909 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12484, 11504,  4633,   4912 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12513, 11511,  4627,   4911 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12565, 11582,  4621,   4904 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12552, 11569,  4618,   4902 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12496, 11485,  4624,   4906 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12588, 11607,  4620,   4904 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12555, 11562,  4623,   4906 ,29.00 ,43.00 ,LB-R--01PAD-9-2 ,16 ,34
 12538, 11547,  4626,   4912 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12544, 11534,  4629,   4913 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12559, 11564,  4623,   4906 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12579, 11571,  4628,   4909 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12576, 11565,  4623,   4913 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12495, 11514,  4628,   4907 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12538, 11530,  4630,   4912 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12523, 11525,  4633,   4911 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12520, 11452,  4632,   4911 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12561, 11566,  4622,   4904 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12564, 11565,  4620,   4902 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12538, 11532,  4622,   4905 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12525, 11527,  4624,   4907 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12490, 11489,  4619,   4903 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12510, 11508,  4620,   4902 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12556, 11523,  4622,   4902 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12545, 11518,  4620,   4899 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
